date_mutation,valeur_fonciere,code_postal,type_local,surface_m2,nb_pieces,surface_terrain,arrondissement,prix_m2
04/04/2024,1730000.0,75009,Appartement,175.0,6.0,,9,9886.0
24/04/2024,38000.0,75009,Appartement,16.0,1.0,,9,2375.0
05/04/2024,1580000.0,75010,Local industriel. commercial ou assimilé,179.0,0.0,,10,8827.0
23/04/2024,232000.0,75008,Appartement,16.0,1.0,,8,14500.0
10/04/2024,2150000.0,75003,Appartement,91.0,3.0,,3,23626.0
10/04/2024,2150000.0,75003,Appartement,79.0,3.0,,3,27215.0
18/04/2024,513000.0,75004,Appartement,44.0,2.0,,4,11659.0
19/04/2024,427000.0,75019,Appartement,45.0,3.0,,19,9489.0
05/04/2024,546000.0,75020,Appartement,56.0,3.0,,20,9750.0
23/04/2024,450000.0,75008,Appartement,37.0,2.0,,8,12162.0
16/04/2024,346000.0,75017,Appartement,45.0,2.0,,17,7689.0
22/04/2024,1375000.0,75003,Local industriel. commercial ou assimilé,177.0,0.0,,3,7768.0
25/04/2024,1145000.0,75010,Appartement,134.0,5.0,,10,8545.0
25/04/2024,515000.0,75020,Appartement,76.0,3.0,,20,6776.0
18/04/2024,2974535.0,75017,Appartement,135.0,5.0,,17,22034.0
18/04/2024,2974535.0,75017,Local industriel. commercial ou assimilé,110.0,0.0,,17,27041.0
18/04/2024,2974535.0,75017,Local industriel. commercial ou assimilé,178.0,0.0,,17,16711.0
18/04/2024,2974535.0,75017,Appartement,62.0,4.0,,17,47976.0
09/04/2024,378000.0,75017,Appartement,37.0,2.0,,17,10216.0
12/04/2024,250000.0,75018,Appartement,27.0,2.0,,18,9259.0
11/04/2024,499000.0,75020,Appartement,51.0,3.0,,20,9784.0
26/04/2024,185000.0,75010,Appartement,11.0,1.0,,10,16818.0
22/04/2024,1306750.0,75017,Appartement,105.0,5.0,,17,12445.0
23/04/2024,178000.0,75018,Appartement,28.0,2.0,,18,6357.0
19/04/2024,392950.0,75017,Appartement,42.0,3.0,,17,9356.0
11/04/2024,225000.0,75008,Local industriel. commercial ou assimilé,37.0,0.0,,8,6081.0
22/04/2024,365000.0,75018,Appartement,44.0,2.0,,18,8295.0
12/04/2024,92500.0,75008,Local industriel. commercial ou assimilé,6.0,0.0,,8,15417.0
18/04/2024,98000.0,75009,Appartement,10.0,1.0,,9,9800.0
18/04/2024,669000.0,75010,Appartement,64.0,3.0,,10,10453.0
09/04/2024,1150000.0,75008,Local industriel. commercial ou assimilé,46.0,0.0,,8,25000.0
09/04/2024,1150000.0,75008,Local industriel. commercial ou assimilé,47.0,0.0,,8,24468.0
22/04/2024,218500.0,75020,Appartement,30.0,2.0,,20,7283.0
22/04/2024,603386.0,75017,Appartement,54.0,2.0,,17,11174.0
15/04/2024,418000.0,75009,Appartement,26.0,2.0,,9,16077.0
09/04/2024,1252300.0,75003,Appartement,120.0,4.0,,3,10436.0
22/04/2024,813900.0,75010,Appartement,92.0,3.0,,10,8847.0
04/04/2024,330000.0,75018,Appartement,45.0,2.0,,18,7333.0
10/04/2024,660000.0,75017,Appartement,52.0,3.0,,17,12692.0
16/04/2024,195000.0,75019,Appartement,35.0,2.0,,19,5571.0
23/04/2024,220000.0,75019,Appartement,26.0,1.0,,19,8462.0
23/04/2024,328160.0,75019,Appartement,50.0,2.0,,19,6563.0
12/04/2024,460000.0,75019,Appartement,74.0,4.0,,19,6216.0
17/04/2024,460000.0,75020,Appartement,63.0,3.0,,20,7302.0
23/04/2024,325000.0,75010,Appartement,71.0,4.0,,10,4577.0
08/04/2024,495000.0,75019,Appartement,72.0,3.0,,19,6875.0
22/04/2024,488300.0,75010,Appartement,51.0,2.0,,10,9575.0
17/04/2024,685751.0,75017,Appartement,58.0,3.0,,17,11823.0
25/04/2024,215000.0,75010,Appartement,25.0,1.0,,10,8600.0
23/04/2024,390000.0,75020,Appartement,44.0,2.0,,20,8864.0
25/04/2024,265403.0,75009,Appartement,27.0,2.0,,9,9830.0
23/04/2024,465701.0,75020,Appartement,50.0,2.0,,20,9314.0
24/04/2024,450000.0,75017,Local industriel. commercial ou assimilé,31.0,0.0,,17,14516.0
26/04/2024,753000.0,75010,Appartement,60.0,3.0,,10,12550.0
10/04/2024,345000.0,75018,Appartement,42.0,2.0,,18,8214.0
12/04/2024,770000.0,75020,Appartement,100.0,4.0,,20,7700.0
08/04/2024,136610.0,75019,Appartement,13.0,1.0,,19,10508.0
22/04/2024,220000.0,75020,Appartement,22.0,2.0,,20,10000.0
05/04/2024,390000.0,75020,Local industriel. commercial ou assimilé,49.0,0.0,,20,7959.0
16/04/2024,891225.0,75001,Appartement,78.0,3.0,,1,11426.0
04/04/2024,729900.0,75017,Appartement,68.0,3.0,,17,10734.0
04/04/2024,76000.0,75019,Appartement,13.0,1.0,,19,5846.0
22/04/2024,321000.0,75018,Appartement,42.0,2.0,,18,7643.0
26/04/2024,156000.0,75002,Appartement,15.0,1.0,,2,10400.0
15/04/2024,2500000.0,75003,Appartement,137.0,4.0,,3,18248.0
24/04/2024,122000.0,75018,Appartement,16.0,1.0,,18,7625.0
25/04/2024,543587.0,75017,Appartement,30.0,2.0,,17,18120.0
26/04/2024,290000.0,75018,Appartement,33.0,2.0,,18,8788.0
18/04/2024,520000.0,75020,Appartement,67.0,3.0,,20,7761.0
18/04/2024,165000.0,75018,Appartement,20.0,1.0,,18,8250.0
18/04/2024,1400000.0,75017,Appartement,110.0,3.0,,17,12727.0
12/04/2024,250000.0,75018,Appartement,26.0,1.0,,18,9615.0
10/04/2024,800000.0,75017,Appartement,90.0,4.0,,17,8889.0
11/04/2024,150000.0,75017,Appartement,12.0,1.0,,17,12500.0
10/04/2024,277000.0,75017,Local industriel. commercial ou assimilé,23.0,0.0,,17,12043.0
02/04/2024,434747.0,75020,Appartement,37.0,2.0,,20,11750.0
19/04/2024,1278150.0,75018,Appartement,98.0,4.0,,18,13042.0
24/04/2024,478140.0,75020,Appartement,42.0,2.0,,20,11384.0
10/04/2024,375000.0,75004,Appartement,25.0,2.0,,4,15000.0
11/04/2024,850000.0,75018,Local industriel. commercial ou assimilé,102.0,0.0,,18,8333.0
11/04/2024,220000.0,75018,Appartement,23.0,2.0,,18,9565.0
26/04/2024,280000.0,75017,Appartement,28.0,2.0,,17,10000.0
12/04/2024,534000.0,75018,Appartement,52.0,2.0,,18,10269.0
30/04/2024,377000.0,75010,Appartement,40.0,1.0,,10,9425.0
12/04/2024,175000.0,75018,Appartement,23.0,2.0,,18,7609.0
19/04/2024,280000.0,75008,Appartement,23.0,1.0,,8,12174.0
08/04/2024,474800.0,75019,Appartement,79.0,4.0,,19,6010.0
04/04/2024,23000.0,75002,Local industriel. commercial ou assimilé,21.0,0.0,,2,1095.0
08/04/2024,563150.0,75020,Appartement,68.0,3.0,,20,8282.0
11/04/2024,302000.0,75009,Local industriel. commercial ou assimilé,60.0,0.0,,9,5033.0
22/04/2024,345500.0,75017,Appartement,38.0,2.0,,17,9092.0
17/04/2024,510250.0,75009,Appartement,57.0,2.0,,9,8952.0
12/04/2024,547000.0,75018,Appartement,70.0,3.0,,18,7814.0
18/04/2024,320000.0,75020,Appartement,48.0,2.0,,20,6667.0
23/04/2024,400000.0,75003,Appartement,36.0,1.0,,3,11111.0
23/04/2024,568000.0,75017,Appartement,62.0,3.0,,17,9161.0
23/04/2024,450000.0,75008,Appartement,96.0,5.0,,8,4688.0
24/04/2024,129500.0,75018,Appartement,18.0,1.0,,18,7194.0
23/04/2024,880000.0,75018,Appartement,81.0,5.0,,18,10864.0
19/04/2024,912270.0,75017,Local industriel. commercial ou assimilé,80.0,0.0,,17,11403.0
04/04/2024,1200000.0,75010,Local industriel. commercial ou assimilé,174.0,0.0,,10,6897.0
04/04/2024,1200000.0,75010,Local industriel. commercial ou assimilé,60.0,0.0,,10,20000.0
09/04/2024,637730.0,75017,Appartement,48.0,2.0,,17,13286.0
02/04/2024,830000.0,75017,Appartement,63.0,1.0,,17,13175.0
26/04/2024,698000.0,75018,Appartement,71.0,3.0,,18,9831.0
12/04/2024,197000.0,75019,Appartement,28.0,2.0,,19,7036.0
30/04/2024,360000.0,75010,Appartement,53.0,3.0,,10,6792.0
26/04/2024,225000.0,75004,Appartement,20.0,1.0,,4,11250.0
23/04/2024,509615.0,75017,Appartement,55.0,3.0,,17,9266.0
30/04/2024,190350.0,75019,Appartement,26.0,1.0,,19,7321.0
02/04/2024,230000.0,75008,Local industriel. commercial ou assimilé,20.0,0.0,,8,11500.0
15/04/2024,182000.0,75019,Appartement,21.0,1.0,,19,8667.0
18/04/2024,320000.0,75003,Appartement,30.0,2.0,,3,10667.0
08/04/2024,292500.0,75020,Appartement,34.0,2.0,,20,8603.0
15/04/2024,2100000.0,75001,Local industriel. commercial ou assimilé,120.0,0.0,,1,17500.0
19/04/2024,325000.0,75019,Appartement,67.0,3.0,,19,4851.0
25/04/2024,2394300.0,75009,Appartement,190.0,6.0,,9,12602.0
02/04/2024,5770000.0,75019,Local industriel. commercial ou assimilé,740.0,0.0,193.0,19,7797.0
26/04/2024,266000.0,75017,Appartement,26.0,1.0,,17,10231.0
29/04/2024,240000.0,75020,Appartement,48.0,2.0,,20,5000.0
22/04/2024,285000.0,75019,Appartement,36.0,2.0,,19,7917.0
05/04/2024,1281000.0,75010,Local industriel. commercial ou assimilé,58.0,0.0,,10,22086.0
05/04/2024,1281000.0,75010,Local industriel. commercial ou assimilé,148.0,0.0,,10,8655.0
05/04/2024,1281000.0,75010,Local industriel. commercial ou assimilé,95.0,0.0,,10,13484.0
19/04/2024,292000.0,75004,Appartement,27.0,2.0,,4,10815.0
22/04/2024,525000.0,75017,Appartement,52.0,3.0,,17,10096.0
23/04/2024,458000.0,75004,Appartement,41.0,2.0,,4,11171.0
25/04/2024,325000.0,75020,Appartement,48.0,2.0,,20,6771.0
18/04/2024,104000.0,75018,Appartement,17.0,1.0,,18,6118.0
26/04/2024,215000.0,75018,Appartement,21.0,2.0,,18,10238.0
22/04/2024,442300.0,75010,Appartement,42.0,2.0,,10,10531.0
29/04/2024,144339.14,75019,Local industriel. commercial ou assimilé,24.0,0.0,,19,6014.0
17/04/2024,180000.0,75018,Appartement,18.0,1.0,,18,10000.0
16/04/2024,750000.0,75009,Appartement,68.0,4.0,,9,11029.0
02/05/2024,650000.0,75020,Appartement,61.0,3.0,,20,10656.0
26/04/2024,297000.0,75009,Appartement,32.0,2.0,,9,9281.0
26/04/2024,70000.0,75018,Appartement,13.0,1.0,,18,5385.0
05/04/2024,257000.0,75018,Appartement,37.0,2.0,,18,6946.0
08/04/2024,902400.0,75017,Appartement,83.0,4.0,,17,10872.0
12/04/2024,745380.0,75017,Local industriel. commercial ou assimilé,83.0,0.0,,17,8980.0
17/04/2024,500000.0,75018,Appartement,43.0,2.0,,18,11628.0
02/05/2024,3400000.0,75008,Local industriel. commercial ou assimilé,215.0,0.0,,8,15814.0
28/03/2024,220000.0,75020,Appartement,30.0,2.0,,20,7333.0
26/04/2024,66000.0,75010,Appartement,12.0,1.0,,10,5500.0
08/04/2024,76000.0,75017,Appartement,8.0,1.0,,17,9500.0
19/04/2024,245000.0,75017,Appartement,26.0,2.0,,17,9423.0
25/04/2024,275000.0,75017,Appartement,23.0,1.0,,17,11957.0
24/04/2024,226000.0,75018,Appartement,30.0,1.0,,18,7533.0
17/04/2024,393100.0,75018,Appartement,35.0,2.0,,18,11231.0
24/04/2024,235000.0,75018,Appartement,25.0,2.0,,18,9400.0
25/04/2024,459179.28,75020,Appartement,49.0,3.0,,20,9371.0
26/04/2024,392500.0,75018,Appartement,55.0,3.0,,18,7136.0
25/04/2024,381000.0,75018,Appartement,34.0,1.0,,18,11206.0
09/04/2024,150000.0,75019,Appartement,26.0,1.0,,19,5769.0
26/04/2024,318450.0,75008,Appartement,28.0,2.0,,8,11373.0
30/04/2024,815000.0,75017,Appartement,95.0,3.0,,17,8579.0
29/04/2024,425000.0,75018,Appartement,43.0,3.0,,18,9884.0
19/04/2024,120000.0,75010,Appartement,16.0,1.0,,10,7500.0
19/04/2024,42000.0,75010,Appartement,13.0,1.0,,10,3231.0
24/04/2024,479880.0,75019,Appartement,50.0,3.0,,19,9598.0
30/04/2024,1100000.0,75017,Appartement,80.0,4.0,,17,13750.0
04/04/2024,870900.0,75017,Appartement,91.0,4.0,,17,9570.0
19/04/2024,542718.0,75020,Appartement,64.0,1.0,,20,8480.0
15/04/2024,30000.0,75017,Appartement,21.0,2.0,,17,1429.0
24/04/2024,1040000.0,75017,Appartement,90.0,3.0,,17,11556.0
12/04/2024,244000.0,75019,Appartement,36.0,2.0,,19,6778.0
22/04/2024,160000.0,75019,Appartement,20.0,1.0,,19,8000.0
24/04/2024,285750.0,75018,Appartement,26.0,1.0,,18,10990.0
03/04/2024,570000.0,75008,Appartement,55.0,3.0,,8,10364.0
15/04/2024,924900.0,75004,Appartement,72.0,4.0,,4,12846.0
30/04/2024,565000.0,75008,Appartement,69.0,3.0,,8,8188.0
30/04/2024,565000.0,75008,Appartement,20.0,1.0,,8,28250.0
22/04/2024,425610.0,75017,Appartement,34.0,2.0,,17,12518.0
20/04/2024,85000.0,75009,Appartement,27.0,2.0,,9,3148.0
22/04/2024,383000.0,75009,Appartement,36.0,3.0,,9,10639.0
10/04/2024,203500.0,75010,Appartement,35.0,2.0,,10,5814.0
11/04/2024,40000.0,75010,Local industriel. commercial ou assimilé,12.0,0.0,,10,3333.0
05/04/2024,3350000.0,75008,Local industriel. commercial ou assimilé,252.0,0.0,,8,13294.0
23/04/2024,125000.0,75019,Appartement,24.0,1.0,,19,5208.0
30/04/2024,1050000.0,75003,Appartement,24.0,2.0,,3,43750.0
18/04/2024,185190.0,75017,Appartement,23.0,2.0,,17,8052.0
12/04/2024,657200.0,75002,Appartement,60.0,3.0,,2,10953.0
08/04/2024,485000.0,75018,Appartement,60.0,2.0,,18,8083.0
26/04/2024,320000.0,75018,Local industriel. commercial ou assimilé,56.0,0.0,,18,5714.0
17/04/2024,372000.0,75017,Appartement,50.0,2.0,,17,7440.0
26/04/2024,632000.0,75009,Appartement,70.0,4.0,,9,9029.0
24/04/2024,690000.0,75020,Appartement,69.0,4.0,,20,10000.0
16/04/2024,481300.0,75003,Appartement,39.0,3.0,,3,12341.0
23/04/2024,130000.0,75018,Appartement,18.0,2.0,,18,7222.0
26/04/2024,230500.0,75019,Appartement,31.0,2.0,,19,7435.0
23/04/2024,550000.0,75018,Appartement,31.0,2.0,,18,17742.0
23/04/2024,550000.0,75018,Appartement,37.0,2.0,,18,14865.0
03/04/2024,407400.0,75010,Appartement,33.0,1.0,,10,12345.0
05/04/2024,684850.0,75017,Appartement,67.0,3.0,,17,10222.0
23/04/2024,335000.0,75009,Appartement,32.0,2.0,,9,10469.0
25/04/2024,262000.0,75017,Appartement,30.0,2.0,,17,8733.0
10/04/2024,257050.0,75009,Appartement,24.0,2.0,,9,10710.0
24/04/2024,625000.0,75010,Appartement,79.0,4.0,,10,7911.0
16/04/2024,725000.0,75002,Appartement,40.0,2.0,,2,18125.0
22/04/2024,320000.0,75020,Appartement,40.0,2.0,,20,8000.0
19/04/2024,52000.0,75008,Appartement,14.0,2.0,,8,3714.0
11/04/2024,986900.0,75004,Appartement,69.0,3.0,,4,14303.0
11/04/2024,271300.0,75020,Appartement,25.0,2.0,,20,10852.0
24/04/2024,215000.0,75019,Appartement,32.0,2.0,,19,6719.0
11/04/2024,363892.0,75017,Appartement,37.0,1.0,,17,9835.0
08/04/2024,242000.0,75019,Appartement,31.0,2.0,,19,7806.0
24/04/2024,270142.0,75018,Appartement,52.0,2.0,,18,5195.0
18/04/2024,108500.0,75020,Appartement,14.0,1.0,,20,7750.0
09/04/2024,532000.0,75017,Appartement,51.0,1.0,,17,10431.0
09/04/2024,532000.0,75017,Appartement,28.0,1.0,,17,19000.0
22/04/2024,565000.0,75010,Appartement,74.0,3.0,,10,7635.0
15/04/2024,8000000.0,75018,Local industriel. commercial ou assimilé,1035.0,0.0,247.0,18,7729.0
25/04/2024,233800.0,75009,Appartement,16.0,1.0,,9,14612.0
26/04/2024,202000.0,75018,Appartement,24.0,1.0,,18,8417.0
30/04/2024,235000.0,75018,Appartement,35.0,2.0,,18,6714.0
24/04/2024,550000.0,75017,Appartement,103.0,5.0,,17,5340.0
26/04/2024,1220095.0,75008,Local industriel. commercial ou assimilé,141.0,0.0,,8,8653.0
22/04/2024,1040000.0,75017,Appartement,100.0,4.0,,17,10400.0
25/04/2024,105000.0,75010,Appartement,11.0,1.0,,10,9545.0
02/05/2024,794200.0,75009,Appartement,84.0,3.0,,9,9455.0
24/04/2024,110000.0,75019,Appartement,16.0,1.0,,19,6875.0
10/04/2024,215000.0,75019,Appartement,23.0,1.0,,19,9348.0
25/03/2024,439900.0,75017,Appartement,37.0,2.0,,17,11889.0
23/04/2024,302000.0,75018,Appartement,48.0,3.0,,18,6292.0
23/04/2024,302000.0,75018,Appartement,36.0,2.0,,18,8389.0
26/04/2024,1065000.0,75017,Appartement,117.0,4.0,,17,9103.0
26/04/2024,1450000.0,75004,Appartement,75.0,1.0,,4,19333.0
29/04/2024,50000.0,75018,Appartement,36.0,2.0,,18,1389.0
09/04/2024,213000.0,75018,Appartement,21.0,2.0,,18,10143.0
26/04/2024,872000.0,75008,Appartement,58.0,2.0,,8,15034.0
30/04/2024,300000.0,75002,Appartement,35.0,1.0,,2,8571.0
30/04/2024,300000.0,75002,Appartement,25.0,1.0,,2,12000.0
26/04/2024,520000.0,75018,Appartement,62.0,3.0,,18,8387.0
22/04/2024,331900.0,75018,Appartement,50.0,2.0,,18,6638.0
30/04/2024,115000.0,75020,Appartement,13.0,1.0,,20,8846.0
26/04/2024,320000.0,75010,Appartement,42.0,2.0,,10,7619.0
23/04/2024,582260.0,75017,Appartement,55.0,2.0,,17,10587.0
05/04/2024,155000.0,75020,Appartement,17.0,1.0,,20,9118.0
30/04/2024,386000.0,75008,Appartement,34.0,2.0,,8,11353.0
02/05/2024,185000.0,75010,Local industriel. commercial ou assimilé,17.0,0.0,,10,10882.0
11/04/2024,269900.0,75009,Appartement,21.0,1.0,,9,12852.0
22/04/2024,603100.0,75017,Appartement,53.0,3.0,,17,11379.0
25/04/2024,1055000.0,75017,Appartement,102.0,3.0,,17,10343.0
26/04/2024,110000.0,75018,Appartement,12.0,1.0,,18,9167.0
29/04/2024,180000.0,75020,Appartement,21.0,1.0,,20,8571.0
02/05/2024,187395.0,75017,Appartement,23.0,1.0,,17,8148.0
26/04/2024,416800.0,75018,Appartement,50.0,2.0,,18,8336.0
26/04/2024,227770.0,75018,Appartement,23.0,2.0,,18,9903.0
05/04/2024,525000.0,75009,Local industriel. commercial ou assimilé,47.0,0.0,,9,11170.0
03/05/2024,140000.0,75009,Appartement,12.0,1.0,,9,11667.0
30/04/2024,490000.0,75018,Appartement,60.0,3.0,,18,8167.0
30/04/2024,326030.0,75003,Appartement,28.0,2.0,,3,11644.0
30/04/2024,429000.0,75018,Appartement,43.0,3.0,,18,9977.0
16/04/2024,137000.0,75020,Appartement,22.0,2.0,,20,6227.0
26/04/2024,147250.0,75017,Appartement,14.0,1.0,,17,10518.0
05/04/2024,229000.0,75018,Appartement,24.0,2.0,,18,9542.0
03/05/2024,129000.0,75018,Appartement,15.0,1.0,,18,8600.0
11/04/2024,380000.0,75019,Appartement,41.0,2.0,,19,9268.0
04/04/2024,230000.0,75008,Local industriel. commercial ou assimilé,30.0,0.0,,8,7667.0
11/04/2024,820000.0,75004,Appartement,49.0,3.0,,4,16735.0
26/04/2024,365000.0,75019,Appartement,62.0,2.0,,19,5887.0
16/04/2024,260000.0,75017,Appartement,49.0,2.0,,17,5306.0
30/04/2024,443000.0,75004,Appartement,23.0,2.0,,4,19261.0
30/04/2024,538000.0,75017,Appartement,47.0,3.0,,17,11447.0
12/04/2024,248000.0,75018,Appartement,28.0,2.0,,18,8857.0
30/04/2024,437000.0,75010,Appartement,50.0,2.0,,10,8740.0
29/04/2024,341500.0,75020,Appartement,40.0,2.0,,20,8538.0
03/05/2024,295950.0,75020,Appartement,62.0,3.0,,20,4773.0
30/04/2024,449500.0,75018,Appartement,25.0,2.0,,18,17980.0
30/04/2024,449500.0,75018,Appartement,28.0,2.0,,18,16054.0
23/04/2024,123800.0,75017,Appartement,14.0,1.0,,17,8843.0
29/04/2024,211000.0,75018,Appartement,24.0,2.0,,18,8792.0
30/04/2024,236850.0,75017,Appartement,24.0,1.0,,17,9869.0
29/04/2024,321000.0,75004,Appartement,25.0,1.0,,4,12840.0
17/04/2024,140000.0,75008,Appartement,16.0,1.0,,8,8750.0
29/04/2024,1293350.0,75017,Appartement,94.0,5.0,,17,13759.0
18/04/2024,465000.0,75017,Appartement,48.0,3.0,,17,9688.0
29/04/2024,345000.0,75003,Appartement,12.0,1.0,,3,28750.0
29/04/2024,345000.0,75003,Appartement,22.0,1.0,,3,15682.0
24/04/2024,249000.0,75019,Appartement,31.0,3.0,,19,8032.0
24/04/2024,315930.0,75017,Local industriel. commercial ou assimilé,12.0,0.0,,17,26328.0
26/04/2024,501450.0,75018,Appartement,54.0,3.0,,18,9286.0
16/04/2024,155000.0,75018,Appartement,16.0,1.0,,18,9688.0
16/04/2024,155000.0,75018,Appartement,12.0,1.0,,18,12917.0
18/04/2024,322000.0,75019,Appartement,49.0,2.0,,19,6571.0
08/04/2024,290000.0,75002,Local industriel. commercial ou assimilé,26.0,0.0,,2,11154.0
30/04/2024,208300.0,75003,Appartement,16.0,1.0,,3,13019.0
30/04/2024,555000.0,75019,Appartement,71.0,3.0,,19,7817.0
03/04/2024,78500.0,75008,Appartement,7.0,1.0,,8,11214.0
09/04/2024,292000.0,75010,Appartement,41.0,2.0,,10,7122.0
11/04/2024,1623000.0,75017,Appartement,144.0,5.0,,17,11271.0
22/04/2024,230000.0,75020,Appartement,33.0,1.0,,20,6970.0
12/04/2024,411240.0,75019,Appartement,43.0,2.0,,19,9564.0
03/05/2024,265000.0,75020,Appartement,39.0,2.0,,20,6795.0
19/04/2024,235000.0,75008,Appartement,24.0,1.0,,8,9792.0
26/04/2024,1050000.0,75020,Appartement,98.0,4.0,,20,10714.0
24/04/2024,485000.0,75018,Appartement,45.0,2.0,,18,10778.0
29/04/2024,975000.0,75017,Appartement,104.0,4.0,,17,9375.0
22/04/2024,523200.0,75010,Appartement,47.0,2.0,,10,11132.0
22/04/2024,389955.0,75002,Appartement,31.0,1.0,,2,12579.0
10/04/2024,165000.0,75019,Appartement,18.0,1.0,,19,9167.0
30/04/2024,140000.0,75018,Appartement,20.0,1.0,,18,7000.0
30/04/2024,140000.0,75018,Appartement,22.0,2.0,,18,6364.0
23/04/2024,395000.0,75010,Appartement,37.0,2.0,,10,10676.0
30/04/2024,356000.0,75017,Appartement,36.0,2.0,,17,9889.0
25/04/2024,1152000.0,75009,Appartement,102.0,4.0,,9,11294.0
29/04/2024,500000.0,75018,Appartement,56.0,3.0,,18,8929.0
29/04/2024,500000.0,75018,Appartement,59.0,3.0,,18,8475.0
23/04/2024,240000.0,75019,Appartement,32.0,1.0,,19,7500.0
06/05/2024,260000.0,75018,Appartement,34.0,2.0,,18,7647.0
24/04/2024,107000.0,75018,Appartement,15.0,1.0,,18,7133.0
18/04/2024,690000.0,75017,Appartement,58.0,3.0,,17,11897.0
24/04/2024,339000.0,75009,Appartement,34.0,2.0,,9,9971.0
24/04/2024,290000.0,75017,Appartement,24.0,1.0,,17,12083.0
26/04/2024,218000.0,75003,Appartement,16.0,1.0,,3,13625.0
24/04/2024,255000.0,75010,Appartement,26.0,1.0,,10,9808.0
10/04/2024,515000.0,75020,Appartement,26.0,1.0,145.0,20,19808.0
10/04/2024,515000.0,75020,Appartement,26.0,1.0,145.0,20,19808.0
10/04/2024,515000.0,75020,Appartement,15.0,1.0,145.0,20,34333.0
10/04/2024,515000.0,75020,Appartement,24.0,1.0,145.0,20,21458.0
10/04/2024,515000.0,75020,Appartement,20.0,1.0,145.0,20,25750.0
10/04/2024,515000.0,75020,Appartement,25.0,1.0,145.0,20,20600.0
10/04/2024,515000.0,75020,Appartement,25.0,1.0,145.0,20,20600.0
10/04/2024,515000.0,75020,Appartement,20.0,1.0,145.0,20,25750.0
10/04/2024,515000.0,75020,Appartement,24.0,1.0,145.0,20,21458.0
10/04/2024,515000.0,75020,Appartement,14.0,1.0,145.0,20,36786.0
10/04/2024,515000.0,75020,Appartement,26.0,1.0,145.0,20,19808.0
10/04/2024,515000.0,75020,Appartement,22.0,1.0,145.0,20,23409.0
10/04/2024,515000.0,75020,Appartement,47.0,2.0,145.0,20,10957.0
10/04/2024,515000.0,75020,Appartement,15.0,1.0,145.0,20,34333.0
10/04/2024,515000.0,75020,Appartement,24.0,1.0,145.0,20,21458.0
10/04/2024,515000.0,75020,Appartement,26.0,1.0,145.0,20,19808.0
10/04/2024,515000.0,75020,Appartement,20.0,1.0,145.0,20,25750.0
10/04/2024,515000.0,75020,Appartement,25.0,1.0,145.0,20,20600.0
10/04/2024,515000.0,75020,Appartement,15.0,1.0,145.0,20,34333.0
16/04/2024,376000.0,75010,Appartement,43.0,2.0,,10,8744.0
29/04/2024,270000.0,75019,Appartement,28.0,1.0,,19,9643.0
26/04/2024,630000.0,75010,Appartement,70.0,4.0,,10,9000.0
12/04/2024,712000.0,75008,Local industriel. commercial ou assimilé,63.0,0.0,,8,11302.0
24/04/2024,840000.0,75020,Appartement,88.0,4.0,,20,9545.0
03/05/2024,685000.0,75004,Appartement,50.0,2.0,,4,13700.0
26/04/2024,990000.0,75010,Local industriel. commercial ou assimilé,130.0,0.0,,10,7615.0
17/04/2024,1280000.0,75008,Appartement,97.0,5.0,,8,13196.0
18/04/2024,1450000.0,75008,Appartement,77.0,2.0,,8,18831.0
25/04/2024,395780.0,75018,Appartement,46.0,3.0,,18,8604.0
26/04/2024,111000.0,75009,Appartement,10.0,1.0,,9,11100.0
24/04/2024,218000.0,75019,Appartement,29.0,1.0,,19,7517.0
15/04/2024,380000.0,75019,Appartement,50.0,2.0,,19,7600.0
22/04/2024,290000.0,75018,Appartement,28.0,2.0,,18,10357.0
15/04/2024,189200.0,75018,Appartement,24.0,1.0,,18,7883.0
23/04/2024,1350000.0,75017,Appartement,103.0,5.0,,17,13107.0
25/04/2024,320000.0,75019,Appartement,42.0,2.0,,19,7619.0
26/04/2024,178200.0,75010,Appartement,18.0,1.0,,10,9900.0
25/04/2024,514550.0,75017,Appartement,49.0,3.0,,17,10501.0
23/04/2024,1870600.0,75018,Appartement,120.0,5.0,,18,15588.0
25/04/2024,279000.0,75018,Appartement,41.0,3.0,,18,6805.0
02/05/2024,280000.0,75018,Appartement,20.0,4.0,,18,14000.0
